Sample	Name	Strain	Treatment	Block	Compound	Compound_name	M	Type	Std_conc	RT	Area	ng.mL_QuanLynx	ng.mL_adj	uMol
59	20191210_LT_LBA3_MBOA	LBA3	MBOA	2	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
60	20191210_LT_LBA3_Ctrl	LBA3	Ctrl	2	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
61	20191210_LT_LBA3_DG	LBA3	DG	2	8	HMBOA	195.1	Analyte	NA	1.9	12.597	11.2	3.368363611	0.017264806
1	20191210_LT_LMI1_MBOA_02	LMI1	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
2	20191210_LT_LST13_MBOA	LST13	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
3	20191210_LT_LST13_Ctrl	LST13	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
4	20191210_LT_LST13_DG	LST13	DG	3	8	HMBOA	195.1	Analyte	NA	1.9	18.288	14.6	5.21598955	0.026734954
5	20191210_LT_LST13_DIMBOA	LST13	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
6	20191210_LT_NBC_MBOA	NBC	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
7	20191210_LT_NBC_Ctrl	NBC	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
8	20191210_LT_NBC_DG	NBC	DG	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
9	20191210_LT_NBC_DIMBOA	NBC	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	137.129	44.2	39.11108	0.200466838
10	20191210_LT_LAC11_MBOA	LAC11	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
11	20191210_LT_LAC11_Ctrl	LAC11	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
12	20191210_LT_LAC11_DG	LAC11	DG	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
13	20191210_LT_LAC11_DIMBOA	LAC11	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	45.874	21.5	13.0838968	0.067062516
14	20191210_LT_LPD2_MBOA	LPD2	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
15	20191210_LT_LPD2_Ctrl	LPD2	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
16	20191210_LT_LPD2_DG	LPD2	DG	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
17	20191210_LT_LPD2_DIMBOA	LPD2	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.92	6.732	11.7	1.920059145	0.00984141
18	20191210_LT_LMJ1_MBOA	LMJ1	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
19	20191210_LT_LMJ1_Ctrl	LMJ1	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
20	20191210_LT_LMJ1_DG	LMJ1	DG	3	8	HMBOA	195.1	Analyte	NA	1.91	2.819	10.8	0.804017637	0.004121054
21	20191210_LT_LMJ1_DIMBOA	LMJ1	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	92.552	33.1	26.39710547	0.135300387
22	20191210_LT_LMI11_DIMBOA	LMI11	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	11.214	12.8	3.198387293	0.016393579
23	20191210_LT_LMI11_DG	LMI11	DG	3	8	HMBOA	195.1	Analyte	NA	1.91	14.316	13.6	4.083120429	0.020928347
24	20191210_LT_LMI11_MBOA	LMI11	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
25	20191210_LT_LMI11_Ctrl	LMI11	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
26	20191210_LT_LMG2_DIMBOA	LMG2	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	13.583	13.4	3.87405873	0.019856785
27	20191210_LT_LMG2_DG	LMG2	DG	3	8	HMBOA	195.1	Analyte	NA	1.91	24.075	16.1	6.866521676	0.035194883
28	20191210_LT_LMG2_MBOA	LMG2	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
29	20191210_LT_LMG2_Ctrl	LMG2	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
30	20191210_LT_LPB4-R_DIMBOA	LPB4-R	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.92	5.876	11.5	1.675916152	0.008590037
31	20191210_LT_LPB4-R_DG	LPB4-R	DG	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
32	20191210_LT_LPB4-R_MBOA	LPB4-R	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
33	20191210_LT_LPB4-R_Ctrl	LPB4-R	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
34	20191210_LT_LMC1_DIMBOA	LMC1	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	117.736	39.4	33.57992922	0.1721165
35	20191210_LT_LMC1_DG	LMC1	DG	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
36	20191210_LT_LMC1_MBOA	LMC1	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
37	20191210_LT_LMC1_Ctrl	LMC1	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
38	20191210_LT_LMC3_DIMBOA	LMC3	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
39	20191210_LT_LMC3_DG	LMC3	DG	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
40	20191210_LT_LMC3_MBOA	LMC3	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
41	20191210_LT_LMC3_Ctrl	LMC3	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
42	20191210_LT_LMX11_DIMBOA	LMX11	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
43	20191210_LT_LMX11_MBOA	LMX11	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
44	20191210_LT_LMX11_Ctrl	LMX11	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
45	20191210_LT_LMX11_DG	LMX11	DG	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
46	20191210_LT_LST12_DIMBOA	LST12	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.93	5.184	11.3	1.478548219	0.007578412
47	20191210_LT_LST12_MBOA	LST12	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
48	20191210_LT_LST12_Ctrl	LST12	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
49	20191210_LT_LST12_DG	LST12	DG	3	8	HMBOA	195.1	Analyte	NA	1.91	13.713	13.5	3.911136521	0.02004683
50	20191210_LT_LMI12_DIMBOA	LMI12	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	46.729	21.7	13.32775458	0.068312427
51	20191210_LT_LMI12_MBOA	LMI12	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
52	20191210_LT_LMI12_Ctrl	LMI12	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
53	20191210_LT_LMI12_DG	LMI12	DG	3	8	HMBOA	195.1	Analyte	NA	1.91	39.839	20	11.36263165	0.058240039
54	20191210_LT_LSP13_DIMBOA	LSP13	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
55	20191210_LT_LSP13_MBOA	LSP13	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
56	20191210_LT_LSP13_Ctrl	LSP13	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
57	20191210_LT_LSP13_DG	LSP13	DG	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
58	20191210_LT_LRH8-O_DIMBOA	LRH8-O	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.92	103.888	35.9	29.63028884	0.151872316
59	20191210_LT_LRH8-O_MBOA	LRH8-O	MBOA	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
60	20191210_LT_LRH8-O_Ctrl	LRH8-O	Ctrl	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
61	20191210_LT_LRH8-O_DG	LRH8-O	DG	3	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
62	20191210_LT_LMI1_DIMBOA	LMI1	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	7.814	12	2.228660452	0.01142317
63	20191210_LT_LBA112_DIMBOA	LBA112	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	89.699	32.4	25.58339056	0.131129629
64	20191210_LT_LAR12_DIMBOA	LAR12	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	39.965	20	11.39856859	0.058424237
65	20191210_LT_LRH8_DIMBOA	LRH8	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	7.017	11.8	2.001345072	0.010258048
66	20191210_LT_LME1_DIMBOA	LME1	DIMBOA	3	8	HMBOA	195.1	Analyte	NA	1.91	53.713	23.4	15.31968759	0.078522233
1	20191211_LT_LMI1_MBOA	LMI1	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
2	20191211_LT_LMX3_MBOA	LMX3	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
3	20191211_LT_LMX3_Ctrl	LMX3	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
4	20191211_LT_LMX3_DG	LMX3	DG	4	8	HMBOA	195.1	Analyte	NA	1.91	27.345	10.6	9.946204087	0.050980031
5	20191211_LT_LMX3_DIMBOA	LMX3	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.91	32.417	12.4	11.79104399	0.060435899
6	20191211_LT_LML1_MBOA	LML1	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
7	20191211_LT_LML1_Ctrl	LML1	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
8	20191211_LT_LML1_DG	LML1	DG	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
9	20191211_LT_LML1_DIMBOA	LML1	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
10	20191211_LT_LBA71_MBOA	LBA71	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
11	20191211_LT_LBA71_Ctrl	LBA71	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
12	20191211_LT_LBA71_DG	LBA71	DG	4	8	HMBOA	195.1	Analyte	NA	1.91	3.935	2.4	1.431278591	0.007336128
13	20191211_LT_LBA71_DIMBOA	LBA71	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.91	70.275	25.6	25.56114435	0.131015604
14	20191211_LT_LMH1_MBOA	LMH1	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
15	20191211_LT_LMH1_Ctrl	LMH1	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
16	20191211_LT_LMH1_DG	LMH1	DG	4	8	HMBOA	195.1	Analyte	NA	1.92	2.206	1.8	0.802388964	0.004112706
17	20191211_LT_LMH1_DIMBOA	LMH1	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.91	66.649	24.4	24.24225841	0.124255553
18	20191211_LT_LMX8_MBOA	LMX8	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
19	20191211_LT_LMX8_Ctrl	LMX8	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
20	20191211_LT_LMX8_DG	LMX8	DG	4	8	HMBOA	195.1	Analyte	NA	1.91	79.9	29	29.06204815	0.148959755
21	20191211_LT_LMX8_DIMBOA	LMX8	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.91	95.361	34.4	34.68568177	0.17778412
22	20191211_LT_LST11_DIMBOA	LST11	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.91	10.947	4.9	3.981755207	0.020408791
23	20191211_LT_LST11_DG	LST11	DG	4	8	HMBOA	195.1	Analyte	NA	1.91	10.562	4.7	3.841719055	0.019691025
24	20191211_LT_LST11_MBOA	LST11	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
25	20191211_LT_LST11_Ctrl	LST11	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
26	20191211_LT_LMD1_DIMBOA	LMD1	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.91	10.342	4.6	3.761698397	0.019280873
27	20191211_LT_LMD1_DG	LMD1	DG	4	8	HMBOA	195.1	Analyte	NA	1.92	6.172	3.2	2.244943194	0.011506628
28	20191211_LT_LMD1_MBOA	LMD1	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
29	20191211_LT_LMD1_Ctrl	LMD1	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
30	20191211_LT_LME3_DIMBOA	LME3	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.9	2.307	1.8	0.839125721	0.004301003
31	20191211_LT_LME3_DG	LME3	DG	4	8	HMBOA	195.1	Analyte	NA	1.91	2.91	2	1.05845507	0.005425193
32	20191211_LT_LME3_MBOA	LME3	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
33	20191211_LT_LME3_Ctrl	LME3	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
34	20191211_LT_LMA1_DIMBOA	LMA1	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
35	20191211_LT_LMA1_DG	LMA1	DG	4	8	HMBOA	195.1	Analyte	NA	1.91	3.533	2.3	1.285059025	0.006586669
36	20191211_LT_LMA1_MBOA	LMA1	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
37	20191211_LT_LMA1_Ctrl	LMA1	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
38	20191211_LT_LAR21_DIMBOA	LAR21	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.91	46.079	17.2	16.76032687	0.08590634
39	20191211_LT_LAR21_DG	LAR21	DG	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
40	20191211_LT_LAR21_MBOA	LAR21	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
41	20191211_LT_LAR21_Ctrl	LAR21	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
42	20191211_LT_LMK1_DIMBOA	LMK1	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.91	90.55	32.7	32.93577547	0.168814841
43	20191211_LT_LMK1_MBOA	LMK1	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
44	20191211_LT_LMK1_Ctrl	LMK1	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
45	20191211_LT_LMK1_DG	LMK1	DG	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
46	20191211_LT_LMB2_DIMBOA	LMB2	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.9	18.565	7.5	6.752652364	0.034611237
47	20191211_LT_LMB2_MBOA	LMB2	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
48	20191211_LT_LMB2_Ctrl	LMB2	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
49	20191211_LT_LMB2_DG	LMB2	DG	4	8	HMBOA	195.1	Analyte	NA	1.91	19.791	8	7.198585668	0.036896902
50	20191211_LT_LRH11_DIMBOA	LRH11	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.91	3.972	2.4	1.444736611	0.007405108
51	20191211_LT_LRH11_MBOA	LRH11	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
52	20191211_LT_LRH11_Ctrl	LRH11	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
53	20191211_LT_LRH11_DG	LRH11	DG	4	8	HMBOA	195.1	Analyte	NA	1.9	12.261	5.3	4.459696775	0.022858518
54	20191211_LT_LPD11_DIMBOA	LPD11	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
55	20191211_LT_LPD11_MBOA	LPD11	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
56	20191211_LT_LPD11_Ctrl	LPD11	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
57	20191211_LT_LPD11_DG	LPD11	DG	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
58	20191211_LT_LME2_DIMBOA	LME2	DIMBOA	4	8	HMBOA	195.1	Analyte	NA	1.91	50.33	18.6	18.30654422	0.093831595
59	20191211_LT_LME2_MBOA	LME2	MBOA	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
60	20191211_LT_LME2_Ctrl	LME2	Ctrl	4	8	HMBOA	195.1	Analyte	NA	NA	NA	NA	NA	NA
61	20191211_LT_LME2_DG	LME2	DG	4	8	HMBOA	195.1	Analyte	NA	1.9	2.392	1.9	0.870042793	0.004459471
60	20191209_LT_Stds13x_05ng	Standard	NA	1	8	HMBOA	195.1	Standard	5	1.91	16.626	5.1	4.064047836	0.020830589
61	20191209_LT_Stds13x_10ng	Standard	NA	1	8	HMBOA	195.1	Standard	10	1.9	42.501	11	10.38891478	0.053249179
62	20191209_LT_Stds13x_50ng	Standard	NA	1	8	HMBOA	195.1	Standard	50	1.9	208.779	49	51.03379305	0.261577617
63	20191209_LT_Stds13x_100ng	Standard	NA	1	8	HMBOA	195.1	Standard	100	1.91	379.505	88.1	92.76593733	0.47547892
64	20191209_LT_Stds13x_200ng	Standard	NA	1	8	HMBOA	195.1	Standard	200	1.9	859.776	197.9	210.1630454	1.077206793
65	20191209_LT_Stds13x_400ng	Standard	NA	1	8	HMBOA	195.1	Standard	400	1.91	1804.654	414	441.1283642	2.261037233
62	20191210_LT_Stds13x_05ng	Standard	NA	2	8	HMBOA	195.1	Standard	5	NA	NA	NA	NA	NA
63	20191210_LT_Stds13x_10ng	Standard	NA	2	8	HMBOA	195.1	Standard	10	1.92	6.707	9.8	1.7934123	0.009192272
64	20191210_LT_Stds13x_50ng	Standard	NA	2	8	HMBOA	195.1	Standard	50	1.91	198.311	55.5	53.02719347	0.271794943
65	20191210_LT_Stds13x_100ng	Standard	NA	2	8	HMBOA	195.1	Standard	100	1.91	350.481	91.8	93.71655528	0.480351385
66	20191210_LT_Stds13x_200ng	Standard	NA	2	8	HMBOA	195.1	Standard	200	1.91	784.451	195.3	209.7575775	1.075128536
67	20191210_LT_Stds13x_400ng	Standard	NA	2	8	HMBOA	195.1	Standard	400	1.91	1673.954	407.6	447.605441	2.294235987
67	20191210_LT_Stds13x_05ng_02	Standard	NA	3	8	HMBOA	195.1	Standard	5	NA	NA	NA	NA	NA
68	20191210_LT_Stds13x_10ng_02	Standard	NA	3	8	HMBOA	195.1	Standard	10	NA	NA	NA	NA	NA
69	20191210_LT_Stds13x_50ng_02	Standard	NA	3	8	HMBOA	195.1	Standard	50	1.91	182.124	55.4	51.94427389	0.266244356
70	20191210_LT_Stds13x_100ng_02	Standard	NA	3	8	HMBOA	195.1	Standard	100	1.91	317.445	89.1	90.53968737	0.464068105
71	20191210_LT_Stds13x_200ng_02	Standard	NA	3	8	HMBOA	195.1	Standard	200	1.91	740.579	194.6	211.2233336	1.082641382
72	20191210_LT_Stds13x_400ng_02	Standard	NA	3	8	HMBOA	195.1	Standard	400	1.91	1608.796	410.9	458.8507833	2.35187485
62	20191211_LT_Stds13x_05ng_01	Standard	NA	4	8	HMBOA	195.1	Standard	5	1.91	12.951	5.6	4.710670658	0.024144903
63	20191211_LT_Stds13x_10ng_01	Standard	NA	4	8	HMBOA	195.1	Standard	10	1.9	24.229	9.5	8.812820583	0.045170787
64	20191211_LT_Stds13x_50ng_01	Standard	NA	4	8	HMBOA	195.1	Standard	50	1.91	135.394	48.4	49.24689545	0.252418736
65	20191211_LT_Stds13x_100ng_01	Standard	NA	4	8	HMBOA	195.1	Standard	100	1.9	275.733	97.6	100.2924371	0.514056571
66	20191211_LT_Stds13x_200ng_01	Standard	NA	4	8	HMBOA	195.1	Standard	200	1.91	549.778	193.6	199.9708974	1.024966158
67	20191211_LT_Stds13x_400ng_01	Standard	NA	4	8	HMBOA	195.1	Standard	400	1.91	1168.675	410.3	425.0824671	2.178792758
1	20191209_LT_LMI1_MBOA	LMI1	MBOA	1	9	MBOA	165	Analyte	NA	2.77	2550.827	265.4	299.4328404	1.814744487
2	20191209_LT_LMI1_Ctrl	LMI1	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
3	20191209_LT_LMI1_DG	LMI1	DG	1	9	MBOA	165	Analyte	NA	2.76	834.409	88	97.94841318	0.593626747
4	20191209_LT_LBA112_MBOA	LBA112	MBOA	1	9	MBOA	165	Analyte	NA	2.77	2506.972	260.9	294.2848523	1.783544559
5	20191209_LT_LBA112_Ctrl	LBA112	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
6	20191209_LT_LBA112_DG	LBA112	DG	1	9	MBOA	165	Analyte	NA	2.76	22.724	4.2	2.66749249	0.016166621
7	20191209_LT_LAR12_MBOA	LAR12	MBOA	1	9	MBOA	165	Analyte	NA	2.77	2340.615	243.7	274.7567741	1.66519257
8	20191209_LT_LAR12_Ctrl	LAR12	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
9	20191209_LT_LAR12_DG	LAR12	DG	1	9	MBOA	165	Analyte	NA	2.76	3.241	2.1	0.380449884	0.002305757
10	20191209_LT_LRH8-S_MBOA	LRH8-S	MBOA	1	9	MBOA	165	Analyte	NA	2.77	2334.245	243.1	274.0090216	1.660660737
11	20191209_LT_LRH8-S_Ctrl	LRH8-S	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
12	20191209_LT_LRH8-S_DG	LRH8-S	DG	1	9	MBOA	165	Analyte	NA	2.77	966.505	101.7	113.45471	0.687604303
13	20191209_LT_LME1_MBOA	LME1	MBOA	1	9	MBOA	165	Analyte	NA	2.77	2660.771	276.8	312.3387898	1.892962363
14	20191209_LT_LME1_Ctrl	LME1	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
15	20191209_LT_LME1_DG	LME1	DG	1	9	MBOA	165	Analyte	NA	2.77	31.058	5	3.645792191	0.02209571
16	20191209_LT_LST15_DIMBOA	LST15	DIMBOA	1	9	MBOA	165	Analyte	NA	2.78	1958.504	204.2	229.9020732	1.393345898
17	20191209_LT_LST15_DG	LST15	DG	1	9	MBOA	165	Analyte	NA	2.77	37.983	5.7	4.458694211	0.027022389
18	20191209_LT_LST15_MBOA	LST15	MBOA	1	9	MBOA	165	Analyte	NA	2.78	4414.484	458.1	518.2011493	3.140613026
19	20191209_LT_LST15_Ctrl	LST15	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
20	20191209_LT_LMX9_DIMBOA	LMX9	DIMBOA	1	9	MBOA	165	Analyte	NA	2.78	1850.316	193	217.2022546	1.316377301
21	20191209_LT_LMX9_DG	LMX9	DG	1	9	MBOA	165	Analyte	NA	2.78	2.072	2	0.24322498	0.001474091
22	20191209_LT_LMX9_MBOA	LMX9	MBOA	1	9	MBOA	165	Analyte	NA	2.78	3676.101	381.7	431.5248992	2.61530242
23	20191209_LT_LMX9_Ctrl	LMX9	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
24	20191209_LT_LMI14_DIMBOA	LMI14	DIMBOA	1	9	MBOA	165	Analyte	NA	2.78	1788.892	186.7	209.9919018	1.272678192
25	20191209_LT_LMI14_DG	LMI14	DG	1	9	MBOA	165	Analyte	NA	2.78	35.197	5.4	4.131655218	0.025040335
26	20191209_LT_LMI14_MBOA	LMI14	MBOA	1	9	MBOA	165	Analyte	NA	2.78	3851.004	399.8	452.0561631	2.739734322
27	20191209_LT_LMI14_Ctrl	LMI14	Ctrl	1	9	MBOA	165	Analyte	NA	2.77	3.969	2.2	0.465907309	0.002823681
28	20191209_LT_LBA20_DIMBOA	LBA20	DIMBOA	1	9	MBOA	165	Analyte	NA	2.78	1978.964	206.3	232.3038025	1.407901833
29	20191209_LT_LBA20_DG	LBA20	DG	1	9	MBOA	165	Analyte	NA	2.78	6.995	2.5	0.82111908	0.004976479
30	20191209_LT_LBA20_MBOA	LBA20	MBOA	1	9	MBOA	165	Analyte	NA	2.78	3817.153	396.3	448.0825102	2.715651577
31	20191209_LT_LBA20_Ctrl	LBA20	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
32	20191209_LT_LMQ1_DIMBOA	LMQ1	DIMBOA	1	9	MBOA	165	Analyte	NA	2.78	1452.787	152	170.5376876	1.033561743
33	20191209_LT_LMQ1_DG	LMQ1	DG	1	9	MBOA	165	Analyte	NA	2.78	64.685	8.5	7.593150489	0.046019094
34	20191209_LT_LMQ1_MBOA	LMQ1	MBOA	1	9	MBOA	165	Analyte	NA	2.78	3938.418	408.9	462.317393	2.801923594
35	20191209_LT_LMQ1_Ctrl	LMQ1	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
36	20191209_LT_LMG1_DIMBOA	LMG1	DIMBOA	1	9	MBOA	165	Analyte	NA	2.78	1747.874	182.5	205.1769393	1.243496602
37	20191209_LT_LMG1_MBOA	LMG1	MBOA	1	9	MBOA	165	Analyte	NA	2.78	4467.666	463.6	524.4440021	3.178448497
38	20191209_LT_LMG1_Ctrl	LMG1	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
39	20191209_LT_LMG1_DG	LMG1	DG	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
40	20191209_LT_NBC_DIMBOA	NBC	DIMBOA	1	9	MBOA	165	Analyte	NA	2.78	1823.493	190.3	214.0535946	1.297294513
41	20191209_LT_NBC_MBOA	NBC	MBOA	1	9	MBOA	165	Analyte	NA	2.78	4129.572	428.6	484.756306	2.937917006
42	20191209_LT_NBC_Ctrl	NBC	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
43	20191209_LT_NBC_DG	NBC	DG	1	9	MBOA	165	Analyte	NA	2.78	3.107	2.1	0.364720083	0.002210425
44	20191209_LT_LMF1_DIMBOA	LMF1	DIMBOA	1	9	MBOA	165	Analyte	NA	2.78	1724.892	180.1	202.4791611	1.227146431
45	20191209_LT_LMF1_MBOA	LMF1	MBOA	1	9	MBOA	165	Analyte	NA	2.78	4123.9	428	484.0904893	2.933881754
46	20191209_LT_LMF1_Ctrl	LMF1	Ctrl	1	9	MBOA	165	Analyte	NA	NA	NA	NA	NA	NA
